tick,x,y,robot_id,team
1777,1.49997,-1.12000,2,1
1777,4.58856,-0.19824,0,1
1778,4.65849,-0.10759,-1,-1
1778,4.58978,-0.34330,0,0
1778,4.00101,1.39340,1,0
1778,-1.49997,-1.12000,2,0
1778,1.59555,0.13485,1,1
1778,1.49997,-1.12000,2,1
1778,4.58820,-0.19721,0,1
1779,4.65849,-0.10759,-1,-1
1779,4.58998,-0.34207,0,0
1779,3.99988,1.39331,1,0
1779,-1.49997,-1.12000,2,0
1779,1.59555,0.13485,1,1
1779,1.49997,-1.12000,2,1
1779,4.58797,-0.19611,0,1
1780,4.65849,-0.10759,-1,-1
1780,4.58998,-0.34141,0,0
1780,3.99920,1.39331,1,0
1780,-1.49997,-1.12000,2,0
1780,1.59555,0.13485,1,1
1780,1.49997,-1.12000,2,1
1780,4.58787,-0.19544,0,1
1781,4.65849,-0.10759,-1,-1
1781,4.58999,-0.34065,0,0
1781,3.99905,1.39334,1,0
1781,-1.49997,-1.12000,2,0
1781,1.59555,0.13485,1,1
1781,1.49997,-1.12000,2,1
1781,4.58774,-0.19467,0,1
1782,4.65849,-0.10759,-1,-1
1782,4.58999,-0.34020,0,0
1782,3.99907,1.39333,1,0
1782,-1.49997,-1.12000,2,0
1782,1.59555,0.13485,1,1
1782,1.49997,-1.12000,2,1
1782,4.58764,-0.19422,0,1
1783,4.65849,-0.10759,-1,-1
1783,4.58999,-0.34011,0,0
1783,3.99908,1.39333,1,0
1783,-1.49997,-1.12000,2,0
1783,1.59555,0.13485,1,1
1783,1.49997,-1.12000,2,1
1783,4.58764,-0.19413,0,1
1784,4.65849,-0.10759,-1,-1
1784,4.58998,-0.34005,0,0
1784,3.99908,1.39333,1,0
1784,-1.49997,-1.12000,2,0
1784,1.59555,0.13485,1,1
1784,1.49997,-1.12000,2,1
1784,4.58764,-0.19407,0,1
1785,4.65849,-0.10759,-1,-1
1785,4.58998,-0.33998,0,0
1785,3.99908,1.39333,1,0
1785,-1.49997,-1.12000,2,0
1785,1.59555,0.13485,1,1
1785,1.49997,-1.12000,2,1
1785,4.58762,-0.19400,0,1
1786,4.65849,-0.10759,-1,-1
1786,4.58998,-0.33990,0,0
1786,3.99908,1.39333,1,0
1786,-1.49997,-1.12000,2,0
1786,1.59555,0.13485,1,1
1786,1.49997,-1.12000,2,1
1786,4.58758,-0.19392,0,1
1787,4.65849,-0.10759,-1,-1
1787,4.58998,-0.33981,0,0
1787,3.99908,1.39333,1,0
1787,-1.49997,-1.12000,2,0
1787,1.59555,0.13485,1,1
1787,1.49997,-1.12000,2,1
1787,4.58752,-0.19383,0,1
1788,4.65849,-0.10759,-1,-1
1788,4.58998,-0.33972,0,0
1788,3.99908,1.39333,1,0
1788,-1.49997,-1.12000,2,0
1788,1.59555,0.13485,1,1
1788,1.49997,-1.12000,2,1
1788,4.58749,-0.19378,0,1
1789,4.65849,-0.10759,-1,-1
1789,4.58998,-0.33965,0,0
1789,3.99911,1.39281,1,0
1789,-1.49997,-1.12000,2,0
1789,1.59555,0.13485,1,1
1789,1.49997,-1.12000,2,1
1789,4.58748,-0.19368,0,1
1790,4.65849,-0.10759,-1,-1
1790,4.58998,-0.33955,0,0
1790,3.99912,1.39213,1,0
1790,-1.49997,-1.12000,2,0
1790,1.59555,0.13485,1,1
1790,1.49997,-1.12000,2,1
1790,4.58746,-0.19358,0,1
1791,4.65849,-0.10759,-1,-1
1791,4.58998,-0.33945,0,0
1791,3.99912,1.39169,1,0
1791,-1.49997,-1.12000,2,0
1791,1.59555,0.13485,1,1
1791,1.49997,-1.12000,2,1
1791,4.58742,-0.19348,0,1
1792,4.65849,-0.10759,-1,-1
1792,4.58998,-0.33935,0,0
1792,3.99911,1.39165,1,0
1792,-1.49997,-1.12000,2,0
1792,1.59555,0.13485,1,1
1792,1.49997,-1.12000,2,1
1792,4.58736,-0.19337,0,1
1793,4.65849,-0.10759,-1,-1
1793,4.58998,-0.33924,0,0
1793,3.99959,1.39170,1,0
1793,-1.49997,-1.12000,2,0
1793,1.59555,0.13485,1,1
1793,1.49997,-1.12000,2,1
1793,4.58730,-0.19327,0,1
1794,4.65849,-0.10759,-1,-1
1794,4.58998,-0.33913,0,0
1794,4.00024,1.39170,1,0
1794,-1.49997,-1.12000,2,0
1794,1.59555,0.13485,1,1
1794,1.49997,-1.12000,2,1
1794,4.58723,-0.19316,0,1
1795,4.65849,-0.10759,-1,-1
1795,4.58998,-0.33896,0,0
1795,4.00069,1.39170,1,0
1795,-1.49997,-1.12000,2,0
1795,1.59555,0.13485,1,1
1795,1.49997,-1.12000,2,1
1795,4.58714,-0.19299,0,1
1796,4.65849,-0.10759,-1,-1
1796,4.58999,-0.33867,0,0
1796,4.00073,1.39169,1,0
1796,-1.49997,-1.12000,2,0
1796,1.59555,0.13485,1,1
1796,1.49997,-1.12000,2,1
1796,4.58702,-0.19276,0,1
1797,4.65849,-0.10759,-1,-1
1797,4.58999,-0.33833,0,0
1797,4.00072,1.39169,1,0
1797,-1.49997,-1.12000,2,0
1797,1.59555,0.13485,1,1
1797,1.49997,-1.12000,2,1
1797,4.58682,-0.19239,0,1
1798,4.65849,-0.10759,-1,-1
1798,4.58999,-0.33813,0,0
1798,4.00071,1.39169,1,0
1798,-1.49997,-1.12000,2,0
1798,1.59555,0.13485,1,1
1798,1.49997,-1.12000,2,1
1798,4.58662,-0.19217,0,1
1799,4.65849,-0.10759,-1,-1
1799,4.58998,-0.33804,0,0
1799,4.00071,1.39169,1,0
1799,-1.49997,-1.12000,2,0
1799,1.59555,0.13485,1,1
1799,1.49997,-1.12000,2,1
1799,4.58651,-0.19208,0,1
1800,4.65849,-0.10759,-1,-1
1800,4.58999,-0.33803,0,0
1800,4.00071,1.39169,1,0
1800,-1.49997,-1.12000,2,0
1800,1.59555,0.13485,1,1
1800,1.49997,-1.12000,2,1
1800,4.58647,-0.19207,0,1
1801,4.65849,-0.10759,-1,-1
1801,4.58998,-0.33793,0,0
1801,4.00071,1.39169,1,0
1801,-1.49997,-1.12000,2,0
1801,1.59555,0.13485,1,1
1801,1.49997,-1.12000,2,1
1801,4.58646,-0.19198,0,1
1802,4.65849,-0.10759,-1,-1
1802,4.58998,-0.33785,0,0
1802,4.00071,1.39169,1,0
1802,-1.49997,-1.12000,2,0
1802,1.59555,0.13485,1,1
1802,1.49997,-1.12000,2,1
1802,4.58643,-0.19189,0,1
1803,4.65849,-0.10759,-1,-1
1803,4.58998,-0.33771,0,0
1803,4.00071,1.39169,1,0
1803,-1.49997,-1.12000,2,0
1803,1.59555,0.13485,1,1
1803,1.49997,-1.12000,2,1
1803,4.58636,-0.19176,0,1
1804,4.65849,-0.10759,-1,-1
1804,4.58998,-0.33743,0,0
1804,4.00069,1.39217,1,0
1804,-1.49997,-1.12000,2,0
1804,1.59555,0.13485,1,1
1804,1.49997,-1.12000,2,1
1804,4.58626,-0.19156,0,1
1805,4.65849,-0.10759,-1,-1
1805,4.58999,-0.33713,0,0
1805,4.00068,1.39277,1,0
1805,-1.49997,-1.12000,2,0
1805,1.59555,0.13485,1,1
1805,1.49997,-1.12000,2,1
1805,4.58609,-0.19121,0,1
1806,4.65849,-0.10759,-1,-1
1806,4.58999,-0.33673,0,0
1806,4.00068,1.39312,1,0
1806,-1.49997,-1.12000,2,0
1806,1.59555,0.13485,1,1
1806,1.49997,-1.12000,2,1
1806,4.58584,-0.19080,0,1
1807,4.65849,-0.10759,-1,-1
1807,4.58999,-0.33649,0,0
1807,4.00024,1.39318,1,0
1807,-1.49997,-1.12000,2,0
1807,1.59555,0.13485,1,1
1807,1.49997,-1.12000,2,1
1807,4.58561,-0.19056,0,1
1808,4.65849,-0.10759,-1,-1
1808,4.58999,-0.33642,0,0
1808,3.99967,1.39317,1,0
1808,-1.49997,-1.12000,2,0
1808,1.59555,0.13485,1,1
1808,1.49997,-1.12000,2,1
1808,4.58551,-0.19049,0,1
1809,4.65849,-0.10759,-1,-1
1809,4.58998,-0.33638,0,0
1809,3.99933,1.39317,1,0
1809,-1.49997,-1.12000,2,0
1809,1.59555,0.13485,1,1
1809,1.49997,-1.12000,2,1
1809,4.58549,-0.19045,0,1
1810,4.65849,-0.10759,-1,-1
1810,4.58998,-0.33633,0,0
1810,3.99931,1.39317,1,0
1810,-1.49997,-1.12000,2,0
1810,1.59555,0.13485,1,1
1810,1.49997,-1.12000,2,1
1810,4.58547,-0.19040,0,1
1811,4.65849,-0.10759,-1,-1
1811,4.58998,-0.33626,0,0
1811,3.99932,1.39317,1,0
1811,-1.49997,-1.12000,2,0
1811,1.59555,0.13485,1,1
1811,1.49997,-1.12000,2,1
1811,4.58541,-0.19033,0,1
1812,4.65849,-0.10759,-1,-1
1812,4.58998,-0.33613,0,0
1812,3.99932,1.39317,1,0
1812,-1.49997,-1.12000,2,0
1812,1.59555,0.13485,1,1
1812,1.49997,-1.12000,2,1
1812,4.58531,-0.19021,0,1
1813,4.65849,-0.10759,-1,-1
1813,4.58998,-0.33585,0,0
1813,3.99932,1.39317,1,0
1813,-1.49997,-1.12000,2,0
1813,1.59555,0.13485,1,1
1813,1.49997,-1.12000,2,1
1813,4.58518,-0.18999,0,1
1814,4.65849,-0.10759,-1,-1
1814,4.58999,-0.33553,0,0
1814,3.99932,1.39317,1,0
1814,-1.49997,-1.12000,2,0
1814,1.59555,0.13485,1,1
1814,1.49997,-1.12000,2,1
1814,4.58500,-0.18964,0,1
1815,4.65849,-0.10759,-1,-1
1815,4.58999,-0.33511,0,0
1815,3.99932,1.39317,1,0
1815,-1.49997,-1.12000,2,0
1815,1.59555,0.13485,1,1
1815,1.49997,-1.12000,2,1
1815,4.58476,-0.18921,0,1
1816,4.65849,-0.10759,-1,-1
1816,4.58999,-0.33486,0,0
1816,3.99932,1.39317,1,0
1816,-1.49997,-1.12000,2,0
1816,1.59555,0.13485,1,1
1816,1.49997,-1.12000,2,1
1816,4.58451,-0.18897,0,1
1817,4.65849,-0.10759,-1,-1
1817,4.58999,-0.33481,0,0
1817,3.99932,1.39317,1,0
1817,-1.49997,-1.12000,2,0
1817,1.59555,0.13485,1,1
1817,1.49997,-1.12000,2,1
1817,4.58443,-0.18891,0,1
1818,4.65849,-0.10759,-1,-1
1818,4.58999,-0.33478,0,0
1818,3.99932,1.39317,1,0
1818,-1.49997,-1.12000,2,0
1818,1.59555,0.13485,1,1
1818,1.49997,-1.12000,2,1
1818,4.58443,-0.18888,0,1
1819,4.65849,-0.10759,-1,-1
1819,4.58998,-0.33474,0,0
1819,3.99932,1.39317,1,0
1819,-1.49997,-1.12000,2,0
1819,1.59555,0.13485,1,1
1819,1.49997,-1.12000,2,1
1819,4.58441,-0.18884,0,1
1820,4.65849,-0.10759,-1,-1
1820,4.58998,-0.33472,0,0
1820,3.99932,1.39317,1,0
1820,-1.49997,-1.12000,2,0
1820,1.59555,0.13485,1,1
1820,1.49997,-1.12000,2,1
1820,4.58438,-0.18883,0,1
1821,4.65849,-0.10759,-1,-1
1821,4.58998,-0.33460,0,0
1821,3.99935,1.39207,1,0
1821,-1.49997,-1.12000,2,0
1821,1.59555,0.13485,1,1
1821,1.49997,-1.12000,2,1
1821,4.58433,-0.18871,0,1
1822,4.65849,-0.10759,-1,-1
1822,4.59000,-0.33436,0,0
1822,3.99936,1.39148,1,0
1822,-1.49997,-1.12000,2,0
1822,1.59555,0.13485,1,1
1822,1.49997,-1.12000,2,1
1822,4.58425,-0.18852,0,1
1823,4.65849,-0.10759,-1,-1
1823,4.58999,-0.33407,0,0
1823,3.99976,1.39128,1,0
1823,-1.49997,-1.12000,2,0
1823,1.59555,0.13485,1,1
1823,1.49997,-1.12000,2,1
1823,4.58409,-0.18821,0,1
1824,4.65849,-0.10759,-1,-1
1824,4.58999,-0.33391,0,0
1824,4.00031,1.39130,1,0
1824,-1.49997,-1.12000,2,0
1824,1.59555,0.13485,1,1
1824,1.49997,-1.12000,2,1
1824,4.58390,-0.18804,0,1
1825,4.65849,-0.10759,-1,-1
1825,4.58999,-0.33384,0,0
1825,4.00065,1.39131,1,0
1825,-1.49997,-1.12000,2,0
1825,1.59555,0.13485,1,1
1825,1.49997,-1.12000,2,1
1825,4.58381,-0.18797,0,1
1826,4.65849,-0.10759,-1,-1
1826,4.58999,-0.33379,0,0
1826,4.00067,1.39131,1,0
1826,-1.49997,-1.12000,2,0
1826,1.59555,0.13485,1,1
1826,1.49997,-1.12000,2,1
1826,4.58378,-0.18792,0,1
1827,4.65849,-0.10759,-1,-1
1827,4.58998,-0.33373,0,0
1827,4.00066,1.39131,1,0
1827,-1.49997,-1.12000,2,0
1827,1.59555,0.13485,1,1
1827,1.49997,-1.12000,2,1
1827,4.58373,-0.18786,0,1
1828,4.65849,-0.10759,-1,-1
1828,4.58998,-0.33360,0,0
1828,4.00066,1.39131,1,0
1828,-1.49997,-1.12000,2,0
1828,1.59555,0.13485,1,1
1828,1.49997,-1.12000,2,1
1828,4.58364,-0.18774,0,1
1829,4.65849,-0.10759,-1,-1
1829,4.58998,-0.33337,0,0
1829,4.00066,1.39131,1,0
1829,-1.49997,-1.12000,2,0
1829,1.59555,0.13485,1,1
1829,1.49997,-1.12000,2,1
1829,4.58347,-0.18751,0,1
1830,4.65849,-0.10759,-1,-1
1830,4.58998,-0.33299,0,0
1830,4.00066,1.39131,1,0
1830,-1.49997,-1.12000,2,0
1830,1.59555,0.13485,1,1
1830,1.49997,-1.12000,2,1
1830,4.58325,-0.18720,0,1
1831,4.65849,-0.10759,-1,-1
1831,4.58999,-0.33256,0,0
1831,4.00066,1.39131,1,0
1831,-1.49997,-1.12000,2,0
1831,1.59555,0.13485,1,1
1831,1.49997,-1.12000,2,1
1831,4.58296,-0.18674,0,1
1832,4.65849,-0.10759,-1,-1
1832,4.58999,-0.33205,0,0
1832,4.00066,1.39131,1,0
1832,-1.49997,-1.12000,2,0
1832,1.59555,0.13485,1,1
1832,1.49997,-1.12000,2,1
1832,4.58261,-0.18624,0,1
1833,4.65849,-0.10759,-1,-1
1833,4.58999,-0.33148,0,0
1833,4.00066,1.39131,1,0
1833,-1.49997,-1.12000,2,0
1833,1.59555,0.13485,1,1
1833,1.49997,-1.12000,2,1
1833,4.58218,-0.18569,0,1
1834,4.65849,-0.10759,-1,-1
1834,4.59002,-0.33112,0,0
1834,4.00066,1.39131,1,0
1834,-1.49997,-1.12000,2,0
1834,1.59555,0.13485,1,1
1834,1.49997,-1.12000,2,1
1834,4.58177,-0.18536,0,1
1835,4.65849,-0.10759,-1,-1
1835,4.59000,-0.33110,0,0
1835,4.00066,1.39131,1,0
1835,-1.49997,-1.12000,2,0
1835,1.59555,0.13485,1,1
1835,1.49997,-1.12000,2,1
1835,4.58170,-0.18533,0,1
1836,4.65849,-0.10759,-1,-1
1836,4.58999,-0.33110,0,0
1836,4.00062,1.39187,1,0
1836,-1.49997,-1.12000,2,0
1836,1.59555,0.13485,1,1
1836,1.49997,-1.12000,2,1
1836,4.58171,-0.18533,0,1
1837,4.65849,-0.10759,-1,-1
1837,4.58999,-0.33109,0,0
1837,4.00061,1.39261,1,0
1837,-1.49997,-1.12000,2,0
1837,1.59555,0.13485,1,1
1837,1.49997,-1.12000,2,1
1837,4.58171,-0.18532,0,1
1838,4.65849,-0.10759,-1,-1
1838,4.58999,-0.33107,0,0
1838,4.00017,1.39315,1,0
1838,-1.49997,-1.12000,2,0
1838,1.59555,0.13485,1,1
1838,1.49997,-1.12000,2,1
1838,4.58171,-0.18530,0,1
1839,4.65849,-0.10759,-1,-1
1839,4.58999,-0.33107,0,0
1839,4.00003,1.39321,1,0
1839,-1.49997,-1.12000,2,0
1839,1.59555,0.13485,1,1
1839,1.49997,-1.12000,2,1
1839,4.58171,-0.18530,0,1
1840,4.65849,-0.10759,-1,-1
1840,4.58999,-0.33099,0,0
1840,3.99979,1.39318,1,0
1840,-1.49997,-1.12000,2,0
1840,1.59555,0.13485,1,1
1840,1.49997,-1.12000,2,1
1840,4.58169,-0.18522,0,1
1841,4.65849,-0.10759,-1,-1
1841,4.58999,-0.33096,0,0
1841,3.99977,1.39318,1,0
1841,-1.49997,-1.12000,2,0
1841,1.59555,0.13485,1,1
1841,1.49997,-1.12000,2,1
1841,4.58167,-0.18522,0,1
1842,4.65849,-0.10759,-1,-1
1842,4.58999,-0.33090,0,0
1842,3.99964,1.39317,1,0
1842,-1.49997,-1.12000,2,0
1842,1.59555,0.13485,1,1
1842,1.49997,-1.12000,2,1
1842,4.58165,-0.18514,0,1
1843,4.65849,-0.10759,-1,-1
1843,4.58999,-0.33074,0,0
1843,3.99963,1.39317,1,0
1843,-1.49997,-1.12000,2,0
1843,1.59555,0.13485,1,1
1843,1.49997,-1.12000,2,1
1843,4.58130,-0.18477,0,1
1844,4.65849,-0.10759,-1,-1
1844,4.58999,-0.33020,0,0
1844,3.99964,1.39317,1,0
1844,-1.49997,-1.12000,2,0
1844,1.59555,0.13485,1,1
1844,1.49997,-1.12000,2,1
1844,4.58102,-0.18447,0,1
1845,4.65849,-0.10759,-1,-1
1845,4.58999,-0.33002,0,0
1845,3.99964,1.39317,1,0
1845,-1.49997,-1.12000,2,0
1845,1.59555,0.13485,1,1
1845,1.49997,-1.12000,2,1
1845,4.58077,-0.18431,0,1
1846,4.65849,-0.10759,-1,-1
1846,4.58999,-0.33001,0,0
1846,3.99964,1.39317,1,0
1846,-1.49997,-1.12000,2,0
1846,1.59555,0.13485,1,1
1846,1.49997,-1.12000,2,1
1846,4.58076,-0.18430,0,1
1847,4.65849,-0.10759,-1,-1
1847,4.58999,-0.32992,0,0
1847,3.99964,1.39317,1,0
1847,-1.49997,-1.12000,2,0
1847,1.59555,0.13485,1,1
1847,1.49997,-1.12000,2,1
1847,4.58075,-0.18422,0,1
1848,4.65849,-0.10759,-1,-1
1848,4.58998,-0.32968,0,0
1848,3.99964,1.39317,1,0
1848,-1.49997,-1.12000,2,0
1848,1.59555,0.13485,1,1
1848,1.49997,-1.12000,2,1
1848,4.58065,-0.18406,0,1
1849,4.65849,-0.10759,-1,-1
1849,4.58998,-0.32939,0,0
1849,3.99964,1.39317,1,0
1849,-1.49997,-1.12000,2,0
1849,1.59555,0.13485,1,1
1849,1.49997,-1.12000,2,1
1849,4.58051,-0.18372,0,1
1850,4.65849,-0.10759,-1,-1
1850,4.58984,-0.32902,0,0
1850,3.99964,1.39317,1,0
1850,-1.49997,-1.12000,2,0
1850,1.59555,0.13485,1,1
1850,1.49997,-1.12000,2,1
1850,4.58019,-0.18335,0,1
1851,4.65849,-0.10759,-1,-1
1851,4.58953,-0.32857,0,0
1851,3.99967,1.39269,1,0
1851,-1.49997,-1.12000,2,0
1851,1.59555,0.13485,1,1
1851,1.49997,-1.12000,2,1
1851,4.57971,-0.18291,0,1
1852,4.65849,-0.10759,-1,-1
1852,4.58922,-0.32803,0,0
1852,3.99967,1.39207,1,0
1852,-1.49997,-1.12000,2,0
1852,1.59555,0.13485,1,1
1852,1.49997,-1.12000,2,1
1852,4.57920,-0.18237,0,1
1853,4.65849,-0.10759,-1,-1
1853,4.58908,-0.32740,0,0
1853,4.00002,1.39168,1,0
1853,-1.49997,-1.12000,2,0
1853,1.59555,0.13485,1,1
1853,1.49997,-1.12000,2,1
1853,4.57864,-0.18177,0,1
1854,4.65849,-0.10759,-1,-1
1854,4.58904,-0.32666,0,0
1854,4.00041,1.39165,1,0
1854,-1.49997,-1.12000,2,0
1854,1.59555,0.13485,1,1
1854,1.49997,-1.12000,2,1
1854,4.57806,-0.18114,0,1
1855,4.65849,-0.10759,-1,-1
1855,4.58907,-0.32591,0,0
1855,4.00045,1.39166,1,0
1855,-1.49997,-1.12000,2,0
1855,1.59555,0.13485,1,1
1855,1.49997,-1.12000,2,1
1855,4.57751,-0.18039,0,1
1856,4.65849,-0.10759,-1,-1
1856,4.58925,-0.32509,0,0
1856,4.00043,1.39167,1,0
1856,-1.49997,-1.12000,2,0
1856,1.59555,0.13485,1,1
1856,1.49997,-1.12000,2,1
1856,4.57684,-0.17963,0,1
1857,4.65849,-0.10759,-1,-1
1857,4.58960,-0.32419,0,0
1857,4.00043,1.39167,1,0
1857,-1.49997,-1.12000,2,0
1857,1.59555,0.13485,1,1
1857,1.49997,-1.12000,2,1
1857,4.57610,-0.17882,0,1
1858,4.65849,-0.10759,-1,-1
1858,4.59001,-0.32319,0,0
1858,4.00043,1.39167,1,0
1858,-1.49997,-1.12000,2,0
1858,1.59555,0.13485,1,1
1858,1.49997,-1.12000,2,1
1858,4.57531,-0.17798,0,1
1859,4.65849,-0.10759,-1,-1
1859,4.58999,-0.32223,0,0
1859,4.00043,1.39167,1,0
1859,-1.49997,-1.12000,2,0
1859,1.59555,0.13485,1,1
1859,1.49997,-1.12000,2,1
1859,4.57455,-0.17707,0,1
1860,4.65849,-0.10759,-1,-1
1860,4.58999,-0.32161,0,0
1860,4.00043,1.39167,1,0
1860,-1.49997,-1.12000,2,0
1860,1.59555,0.13485,1,1
1860,1.49997,-1.12000,2,1
1860,4.57396,-0.17650,0,1
1861,4.65849,-0.10759,-1,-1
1861,4.58999,-0.32149,0,0
1861,4.00043,1.39167,1,0
1861,-1.49997,-1.12000,2,0
1861,1.59555,0.13485,1,1
1861,1.49997,-1.12000,2,1
1861,4.57385,-0.17638,0,1
1862,4.65849,-0.10759,-1,-1
1862,4.58999,-0.32150,0,0
1862,4.00043,1.39167,1,0
1862,-1.49997,-1.12000,2,0
1862,1.59555,0.13485,1,1
1862,1.49997,-1.12000,2,1
1862,4.57386,-0.17640,0,1
1863,4.65849,-0.10759,-1,-1
1863,4.58999,-0.32149,0,0
1863,4.00043,1.39167,1,0
1863,-1.49997,-1.12000,2,0
1863,1.59555,0.13485,1,1
1863,1.49997,-1.12000,2,1
1863,4.57385,-0.17639,0,1
1864,4.65849,-0.10759,-1,-1
1864,4.58999,-0.32148,0,0
1864,4.00043,1.39167,1,0
1864,-1.49997,-1.12000,2,0
1864,1.59555,0.13485,1,1
1864,1.49997,-1.12000,2,1
1864,4.57385,-0.17638,0,1
1865,4.65849,-0.10759,-1,-1
1865,4.58999,-0.32147,0,0
1865,4.00043,1.39167,1,0
1865,-1.49997,-1.12000,2,0
1865,1.59555,0.13485,1,1
1865,1.49997,-1.12000,2,1
1865,4.57385,-0.17637,0,1
1866,4.65849,-0.10759,-1,-1
1866,4.58999,-0.32147,0,0
1866,4.00043,1.39167,1,0
1866,-1.49997,-1.12000,2,0
1866,1.59555,0.13485,1,1
1866,1.49997,-1.12000,2,1
1866,4.57385,-0.17637,0,1
1867,4.65849,-0.10759,-1,-1
1867,4.58999,-0.32146,0,0
1867,4.00043,1.39167,1,0
1867,-1.49997,-1.12000,2,0
1867,1.59555,0.13485,1,1
1867,1.49997,-1.12000,2,1
1867,4.57384,-0.17635,0,1
1868,4.65849,-0.10759,-1,-1
1868,4.58999,-0.32142,0,0
1868,4.00040,1.39276,1,0
1868,-1.49997,-1.12000,2,0
1868,1.59555,0.13485,1,1
1868,1.49997,-1.12000,2,1
1868,4.57426,-0.17629,0,1
1869,4.65849,-0.10759,-1,-1
1869,4.58999,-0.32138,0,0
1869,4.00002,1.39333,1,0
1869,-1.49997,-1.12000,2,0
1869,1.59555,0.13485,1,1
1869,1.49997,-1.12000,2,1
1869,4.57523,-0.17614,0,1
1870,4.65849,-0.10759,-1,-1
1870,4.59001,-0.32127,0,0
1870,3.99957,1.39370,1,0
1870,-1.49997,-1.12000,2,0
1870,1.59555,0.13485,1,1
1870,1.49997,-1.12000,2,1
1870,4.57687,-0.17586,0,1
1871,4.65849,-0.10759,-1,-1
1871,4.59000,-0.32120,0,0
1871,3.99944,1.39372,1,0
1871,-1.49997,-1.12000,2,0
1871,1.59555,0.13485,1,1
1871,1.49997,-1.12000,2,1
1871,4.57928,-0.17561,0,1
1872,4.65849,-0.10759,-1,-1
1872,4.58999,-0.32113,0,0
1872,3.99944,1.39370,1,0
1872,-1.49997,-1.12000,2,0
1872,1.59555,0.13485,1,1
1872,1.49997,-1.12000,2,1
1872,4.58244,-0.17533,0,1
1873,4.65838,-0.10256,-1,-1
1873,4.58999,-0.32101,0,0
1873,3.99945,1.39369,1,0
1873,-1.49997,-1.12000,2,0
1873,1.59555,0.13485,1,1
1873,1.49997,-1.12000,2,1
1873,4.58604,-0.17507,0,1
1874,4.65851,-0.09709,-1,-1
1874,4.58999,-0.32057,0,0
1874,3.99945,1.39369,1,0
1874,-1.49997,-1.12000,2,0
1874,1.59555,0.13485,1,1
1874,1.49997,-1.12000,2,1
1874,4.59032,-0.17458,0,1
1875,4.65850,-0.09130,-1,-1
1875,4.58998,-0.31973,0,0
1875,3.99927,1.39442,1,0
1875,-1.49997,-1.12000,2,0
1875,1.59555,0.13485,1,1
1875,1.49997,-1.12000,2,1
1875,4.59007,-0.17374,0,1
1876,4.65849,-0.08569,-1,-1
1876,4.58999,-0.31818,0,0
1876,3.99914,1.39621,1,0
1876,-1.49997,-1.12000,2,0
1876,1.59555,0.13485,1,1
1876,1.49997,-1.12000,2,1
1876,4.59001,-0.17218,0,1
1877,4.65848,-0.08025,-1,-1
1877,4.58998,-0.31620,0,0
1877,3.99903,1.39897,1,0
1877,-1.49997,-1.12000,2,0
1877,1.59555,0.13485,1,1
1877,1.49997,-1.12000,2,1
1877,4.59000,-0.17020,0,1
1878,4.65847,-0.07500,-1,-1
1878,4.58989,-0.31387,0,0
1878,3.99902,1.40239,1,0
1878,-1.49997,-1.12000,2,0
1878,1.59555,0.13485,1,1
1878,1.49997,-1.12000,2,1
1878,4.59000,-0.16787,0,1
1879,4.65846,-0.06993,-1,-1
1879,4.58960,-0.31124,0,0
1879,3.99901,1.40609,1,0
1879,-1.49997,-1.12000,2,0
1879,1.59555,0.13485,1,1
1879,1.49997,-1.12000,2,1
1879,4.59000,-0.16524,0,1
1880,4.65845,-0.06503,-1,-1
1880,4.58909,-0.30828,0,0
1880,3.99901,1.41000,1,0
1880,-1.49997,-1.12000,2,0
1880,1.59555,0.13485,1,1
1880,1.49997,-1.12000,2,1
1880,4.59000,-0.16231,0,1
1881,4.65844,-0.06031,-1,-1
1881,4.58835,-0.30521,0,0
1881,3.99901,1.41409,1,0
1881,-1.49997,-1.12000,2,0
1881,1.59555,0.13485,1,1
1881,1.49997,-1.12000,2,1
1881,4.58972,-0.15922,0,1
1882,4.65843,-0.05578,-1,-1
1882,4.58746,-0.30218,0,0
1882,3.99900,1.41788,1,0
1882,-1.49997,-1.12000,2,0
1882,1.59555,0.13485,1,1
1882,1.49997,-1.12000,2,1
1882,4.58873,-0.15618,0,1
1883,4.65843,-0.05142,-1,-1
1883,4.58660,-0.29918,0,0
1883,3.99900,1.42181,1,0
1883,-1.49997,-1.12000,2,0
1883,1.59555,0.13485,1,1
1883,1.49997,-1.12000,2,1
1883,4.58745,-0.15318,0,1
1884,4.65842,-0.04724,-1,-1
1884,4.58595,-0.29611,0,0
1884,3.99900,1.42592,1,0
1884,-1.49997,-1.12000,2,0
1884,1.59555,0.13485,1,1
1884,1.49997,-1.12000,2,1
1884,4.58606,-0.15011,0,1
1885,4.65841,-0.04324,-1,-1
1885,4.58554,-0.29287,0,0
1885,3.99900,1.43018,1,0
1885,-1.49997,-1.12000,2,0
1885,1.59555,0.13485,1,1
1885,1.49997,-1.12000,2,1
1885,4.58465,-0.14690,0,1
1886,4.65840,-0.03942,-1,-1
1886,4.58523,-0.28955,0,0
1886,3.99900,1.43453,1,0
1886,-1.49997,-1.12000,2,0
1886,1.59555,0.13485,1,1
1886,1.49997,-1.12000,2,1
1886,4.58329,-0.14358,0,1
1887,4.65840,-0.03578,-1,-1
1887,4.58500,-0.28616,0,0
1887,3.99899,1.43894,1,0
1887,-1.49997,-1.12000,2,0
1887,1.59555,0.13485,1,1
